Date,Time,Source IP,Destination IP,Protocol,Packet Size
04/10/2024,14:32:18,N/A,N/A,N/A,2514
04/10/2024,14:32:18,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:18,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:18,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:18,N/A,N/A,N/A,1294
04/10/2024,14:32:18,N/A,N/A,N/A,161
04/10/2024,14:32:18,N/A,N/A,N/A,74
04/10/2024,14:32:18,N/A,N/A,N/A,1294
04/10/2024,14:32:18,N/A,N/A,N/A,11054
04/10/2024,14:32:18,N/A,N/A,N/A,987
04/10/2024,14:32:18,N/A,N/A,N/A,74
04/10/2024,14:32:18,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:18,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:18,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:18,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:18,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:18,13.89.179.11,192.168.146.5,6,155
04/10/2024,14:32:18,N/A,N/A,N/A,1374
04/10/2024,14:32:18,N/A,N/A,N/A,1374
04/10/2024,14:32:18,N/A,N/A,N/A,1374
04/10/2024,14:32:18,N/A,N/A,N/A,854
04/10/2024,14:32:18,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:18,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:18,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:18,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:18,192.168.146.5,142.250.193.174,17,1286
04/10/2024,14:32:18,192.168.146.5,142.250.193.174,17,1292
04/10/2024,14:32:18,192.168.146.5,142.250.193.174,17,561
04/10/2024,14:32:18,N/A,N/A,N/A,74
04/10/2024,14:32:18,192.168.146.5,142.250.193.174,17,1286
04/10/2024,14:32:18,192.168.146.5,142.250.193.174,17,1292
04/10/2024,14:32:18,N/A,N/A,N/A,74
04/10/2024,14:32:18,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:18,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:18,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:18,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:18,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:18,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:18,N/A,N/A,N/A,74
04/10/2024,14:32:18,N/A,N/A,N/A,74
04/10/2024,14:32:18,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:18,N/A,N/A,N/A,215
04/10/2024,14:32:18,N/A,N/A,N/A,4954
04/10/2024,14:32:18,N/A,N/A,N/A,74
04/10/2024,14:32:18,N/A,N/A,N/A,2514
04/10/2024,14:32:18,N/A,N/A,N/A,74
04/10/2024,14:32:18,N/A,N/A,N/A,9834
04/10/2024,14:32:18,N/A,N/A,N/A,74
04/10/2024,14:32:18,N/A,N/A,N/A,1294
04/10/2024,14:32:18,N/A,N/A,N/A,74
04/10/2024,14:32:18,N/A,N/A,N/A,1294
04/10/2024,14:32:18,N/A,N/A,N/A,113
04/10/2024,14:32:18,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:18,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:18,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:18,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:18,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:18,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:18,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:18,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:18,N/A,N/A,N/A,74
04/10/2024,14:32:18,N/A,N/A,N/A,1374
04/10/2024,14:32:18,N/A,N/A,N/A,1374
04/10/2024,14:32:18,N/A,N/A,N/A,1374
04/10/2024,14:32:18,N/A,N/A,N/A,860
04/10/2024,14:32:18,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:18,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:18,192.168.146.5,142.250.193.174,17,728
04/10/2024,14:32:18,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:18,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:18,142.250.193.174,192.168.146.5,17,71
04/10/2024,14:32:19,142.250.193.174,192.168.146.5,17,67
04/10/2024,14:32:19,192.168.146.5,142.250.193.174,17,74
04/10/2024,14:32:19,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:19,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:19,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:19,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:19,192.168.146.5,13.89.179.11,6,293
04/10/2024,14:32:19,142.250.193.174,192.168.146.5,17,71
04/10/2024,14:32:19,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:19,192.168.146.5,142.250.193.174,17,75
04/10/2024,14:32:19,192.168.146.5,192.168.146.25,17,89
04/10/2024,14:32:19,192.168.146.5,192.168.146.25,17,89
04/10/2024,14:32:19,192.168.146.5,192.168.146.25,17,89
04/10/2024,14:32:19,N/A,N/A,N/A,86
04/10/2024,14:32:19,N/A,N/A,N/A,86
04/10/2024,14:32:19,142.250.193.174,192.168.146.5,17,722
04/10/2024,14:32:19,142.250.193.174,192.168.146.5,17,252
04/10/2024,14:32:19,N/A,N/A,N/A,74
04/10/2024,14:32:19,192.168.146.5,142.250.193.174,17,79
04/10/2024,14:32:19,N/A,N/A,N/A,152
04/10/2024,14:32:19,142.250.193.174,192.168.146.5,17,673
04/10/2024,14:32:19,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:19,142.250.193.174,192.168.146.5,17,275
04/10/2024,14:32:19,192.168.146.5,142.250.193.174,17,79
04/10/2024,14:32:19,N/A,N/A,N/A,1374
04/10/2024,14:32:19,N/A,N/A,N/A,1374
04/10/2024,14:32:19,N/A,N/A,N/A,1374
04/10/2024,14:32:19,N/A,N/A,N/A,931
04/10/2024,14:32:19,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:19,N/A,N/A,N/A,74
04/10/2024,14:32:19,N/A,N/A,N/A,18374
04/10/2024,14:32:19,N/A,N/A,N/A,74
04/10/2024,14:32:19,N/A,N/A,N/A,6174
04/10/2024,14:32:19,N/A,N/A,N/A,74
04/10/2024,14:32:19,N/A,N/A,N/A,4954
04/10/2024,14:32:19,N/A,N/A,N/A,673
04/10/2024,14:32:19,N/A,N/A,N/A,74
04/10/2024,14:32:19,N/A,N/A,N/A,113
04/10/2024,14:32:19,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:19,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:19,N/A,N/A,N/A,1374
04/10/2024,14:32:19,N/A,N/A,N/A,1374
04/10/2024,14:32:19,N/A,N/A,N/A,1374
04/10/2024,14:32:19,N/A,N/A,N/A,942
04/10/2024,14:32:19,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:19,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:19,13.89.179.11,192.168.146.5,6,89
04/10/2024,14:32:19,192.168.146.25,192.168.146.5,17,117
04/10/2024,14:32:19,192.168.146.25,192.168.146.5,17,105
04/10/2024,14:32:19,192.168.146.25,192.168.146.5,17,139
04/10/2024,14:32:19,192.168.146.5,142.250.193.174,17,75
04/10/2024,14:32:19,N/A,N/A,N/A,74
04/10/2024,14:32:19,13.89.179.11,192.168.146.5,6,155
04/10/2024,14:32:19,192.168.146.5,13.89.179.11,6,54
04/10/2024,14:32:19,N/A,N/A,N/A,74
04/10/2024,14:32:19,N/A,N/A,N/A,74
04/10/2024,14:32:19,142.250.193.174,192.168.146.5,17,674
04/10/2024,14:32:19,142.250.193.174,192.168.146.5,17,103
04/10/2024,14:32:19,N/A,N/A,N/A,74
04/10/2024,14:32:19,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:19,142.250.193.170,192.168.146.5,17,1292
04/10/2024,14:32:19,142.250.193.170,192.168.146.5,17,349
04/10/2024,14:32:19,142.250.193.170,192.168.146.5,17,985
04/10/2024,14:32:19,142.250.193.170,192.168.146.5,17,66
04/10/2024,14:32:19,142.250.193.170,192.168.146.5,17,94
04/10/2024,14:32:19,13.89.179.11,192.168.146.5,6,156
04/10/2024,14:32:19,192.168.146.5,142.250.193.170,17,1292
04/10/2024,14:32:19,192.168.146.5,142.250.193.170,17,73
04/10/2024,14:32:19,192.168.146.5,142.250.193.170,17,1288
04/10/2024,14:32:19,192.168.146.5,142.250.193.170,17,1292
04/10/2024,14:32:19,192.168.146.5,142.250.193.170,17,74
04/10/2024,14:32:19,142.250.193.170,192.168.146.5,17,163
04/10/2024,14:32:19,N/A,N/A,N/A,1374
04/10/2024,14:32:19,N/A,N/A,N/A,1374
04/10/2024,14:32:19,N/A,N/A,N/A,1374
04/10/2024,14:32:19,N/A,N/A,N/A,865
04/10/2024,14:32:19,N/A,N/A,N/A,113
04/10/2024,14:32:19,192.168.146.5,142.250.193.170,17,74
04/10/2024,14:32:19,N/A,N/A,N/A,1374
04/10/2024,14:32:19,N/A,N/A,N/A,1374
04/10/2024,14:32:20,192.168.146.5,13.89.179.11,6,54
04/10/2024,14:32:20,142.250.193.170,192.168.146.5,17,67
04/10/2024,14:32:20,142.250.193.170,192.168.146.5,17,67
04/10/2024,14:32:20,142.250.193.170,192.168.146.5,17,71
04/10/2024,14:32:20,192.168.146.5,142.250.193.170,17,74
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,N/A,N/A,N/A,177
04/10/2024,14:32:20,N/A,N/A,N/A,17154
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,N/A,N/A,N/A,3734
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,N/A,N/A,N/A,15934
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,N/A,N/A,N/A,6174
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,N/A,N/A,N/A,18374
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,N/A,N/A,N/A,15934
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,N/A,N/A,N/A,4954
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,N/A,N/A,N/A,18374
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,N/A,N/A,N/A,4954
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,N/A,N/A,N/A,18374
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,N/A,N/A,N/A,18374
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,N/A,N/A,N/A,2514
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,N/A,N/A,N/A,15934
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,192.168.146.5,142.250.193.170,17,71
04/10/2024,14:32:20,N/A,N/A,N/A,7394
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,N/A,N/A,N/A,12274
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,N/A,N/A,N/A,410
04/10/2024,14:32:20,N/A,N/A,N/A,107
04/10/2024,14:32:20,N/A,N/A,N/A,105
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,N/A,N/A,N/A,109
04/10/2024,14:32:20,N/A,N/A,N/A,113
04/10/2024,14:32:20,142.250.193.170,192.168.146.5,17,1288
04/10/2024,14:32:20,142.250.193.170,192.168.146.5,17,65
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,192.168.146.5,142.250.193.170,17,74
04/10/2024,14:32:20,142.250.193.170,192.168.146.5,17,66
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,N/A,N/A,N/A,1374
04/10/2024,14:32:20,N/A,N/A,N/A,1374
04/10/2024,14:32:20,N/A,N/A,N/A,1374
04/10/2024,14:32:20,N/A,N/A,N/A,955
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,N/A,N/A,N/A,174
04/10/2024,14:32:20,N/A,N/A,N/A,296
04/10/2024,14:32:20,N/A,N/A,N/A,113
04/10/2024,14:32:20,N/A,N/A,N/A,74
04/10/2024,14:32:20,N/A,N/A,N/A,113
04/10/2024,14:32:20,N/A,N/A,N/A,1374
04/10/2024,14:32:20,N/A,N/A,N/A,1374
04/10/2024,14:32:20,N/A,N/A,N/A,1374
04/10/2024,14:32:21,N/A,N/A,N/A,74
04/10/2024,14:32:21,N/A,N/A,N/A,74
04/10/2024,14:32:21,N/A,N/A,N/A,74
04/10/2024,14:32:21,N/A,N/A,N/A,74
04/10/2024,14:32:21,N/A,N/A,N/A,74
04/10/2024,14:32:21,N/A,N/A,N/A,154
04/10/2024,14:32:21,N/A,N/A,N/A,6174
04/10/2024,14:32:21,N/A,N/A,N/A,1181
04/10/2024,14:32:21,N/A,N/A,N/A,113
04/10/2024,14:32:21,N/A,N/A,N/A,74
04/10/2024,14:32:21,N/A,N/A,N/A,74
04/10/2024,14:32:21,192.168.146.5,13.89.179.11,6,172
04/10/2024,14:32:21,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:21,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:21,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:21,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:21,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:21,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:21,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:21,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:21,N/A,N/A,N/A,1374
04/10/2024,14:32:21,N/A,N/A,N/A,1374
04/10/2024,14:32:21,N/A,N/A,N/A,1374
04/10/2024,14:32:21,N/A,N/A,N/A,993
04/10/2024,14:32:21,N/A,N/A,N/A,1374
04/10/2024,14:32:21,N/A,N/A,N/A,1374
04/10/2024,14:32:21,N/A,N/A,N/A,1374
04/10/2024,14:32:21,N/A,N/A,N/A,314
04/10/2024,14:32:21,N/A,N/A,N/A,190
04/10/2024,14:32:21,N/A,N/A,N/A,1374
04/10/2024,14:32:21,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:21,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:21,N/A,N/A,N/A,74
04/10/2024,14:32:21,N/A,N/A,N/A,74
04/10/2024,14:32:21,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:21,N/A,N/A,N/A,74
04/10/2024,14:32:21,N/A,N/A,N/A,74
04/10/2024,14:32:21,N/A,N/A,N/A,155
04/10/2024,14:32:21,N/A,N/A,N/A,2514
04/10/2024,14:32:21,N/A,N/A,N/A,644
04/10/2024,14:32:21,192.168.146.5,142.250.193.174,17,1276
04/10/2024,14:32:21,N/A,N/A,N/A,74
04/10/2024,14:32:21,N/A,N/A,N/A,1374
04/10/2024,14:32:21,N/A,N/A,N/A,1374
04/10/2024,14:32:21,N/A,N/A,N/A,1374
04/10/2024,14:32:21,N/A,N/A,N/A,1041
04/10/2024,14:32:21,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:21,N/A,N/A,N/A,74
04/10/2024,14:32:21,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:21,N/A,N/A,N/A,74
04/10/2024,14:32:21,N/A,N/A,N/A,86
04/10/2024,14:32:21,N/A,N/A,N/A,74
04/10/2024,14:32:21,13.89.179.11,192.168.146.5,6,154
04/10/2024,14:32:21,N/A,N/A,N/A,74
04/10/2024,14:32:21,N/A,N/A,N/A,74
04/10/2024,14:32:21,192.168.146.5,13.89.179.11,6,54
04/10/2024,14:32:21,N/A,N/A,N/A,74
04/10/2024,14:32:21,N/A,N/A,N/A,74
04/10/2024,14:32:21,N/A,N/A,N/A,180
04/10/2024,14:32:21,N/A,N/A,N/A,1294
04/10/2024,14:32:21,N/A,N/A,N/A,17154
04/10/2024,14:32:21,N/A,N/A,N/A,74
04/10/2024,14:32:21,N/A,N/A,N/A,3734
04/10/2024,14:32:21,N/A,N/A,N/A,74
04/10/2024,14:32:21,N/A,N/A,N/A,18374
04/10/2024,14:32:21,N/A,N/A,N/A,74
04/10/2024,14:32:21,N/A,N/A,N/A,4954
04/10/2024,14:32:21,N/A,N/A,N/A,74
04/10/2024,14:32:21,N/A,N/A,N/A,1294
04/10/2024,14:32:21,N/A,N/A,N/A,1294
04/10/2024,14:32:22,142.250.193.174,192.168.146.5,17,71
04/10/2024,14:32:22,192.168.146.5,142.250.193.174,17,75
04/10/2024,14:32:22,N/A,N/A,N/A,75
04/10/2024,14:32:22,N/A,N/A,N/A,74
04/10/2024,14:32:22,142.250.193.174,192.168.146.5,17,742
04/10/2024,14:32:22,142.250.193.174,192.168.146.5,17,273
04/10/2024,14:32:22,192.168.146.5,142.250.193.174,17,79
04/10/2024,14:32:22,142.250.193.174,192.168.146.5,17,67
04/10/2024,14:32:22,N/A,N/A,N/A,1237
04/10/2024,14:32:22,N/A,N/A,N/A,6174
04/10/2024,14:32:22,N/A,N/A,N/A,74
04/10/2024,14:32:22,N/A,N/A,N/A,1374
04/10/2024,14:32:22,N/A,N/A,N/A,1374
04/10/2024,14:32:22,N/A,N/A,N/A,1374
04/10/2024,14:32:22,N/A,N/A,N/A,1048
04/10/2024,14:32:22,N/A,N/A,N/A,74
04/10/2024,14:32:22,N/A,N/A,N/A,74
04/10/2024,14:32:22,N/A,N/A,N/A,74
04/10/2024,14:32:22,N/A,N/A,N/A,74
04/10/2024,14:32:22,N/A,N/A,N/A,187
04/10/2024,14:32:22,N/A,N/A,N/A,1294
04/10/2024,14:32:22,N/A,N/A,N/A,1294
04/10/2024,14:32:22,N/A,N/A,N/A,74
04/10/2024,14:32:22,N/A,N/A,N/A,1294
04/10/2024,14:32:22,N/A,N/A,N/A,74
04/10/2024,14:32:22,N/A,N/A,N/A,1294
04/10/2024,14:32:22,N/A,N/A,N/A,1294
04/10/2024,14:32:22,N/A,N/A,N/A,74
04/10/2024,14:32:22,N/A,N/A,N/A,1294
04/10/2024,14:32:22,N/A,N/A,N/A,1294
04/10/2024,14:32:22,N/A,N/A,N/A,1374
04/10/2024,14:32:22,N/A,N/A,N/A,1374
04/10/2024,14:32:22,N/A,N/A,N/A,307
04/10/2024,14:32:22,N/A,N/A,N/A,74
04/10/2024,14:32:22,N/A,N/A,N/A,74
04/10/2024,14:32:22,N/A,N/A,N/A,74
04/10/2024,14:32:22,N/A,N/A,N/A,74
04/10/2024,14:32:22,192.168.146.5,142.250.195.42,17,193
04/10/2024,14:32:22,192.168.146.5,142.250.182.106,17,580
04/10/2024,14:32:22,N/A,N/A,N/A,1232
04/10/2024,14:32:22,192.168.146.5,192.168.146.25,17,79
04/10/2024,14:32:22,192.168.146.5,192.168.146.25,17,79
04/10/2024,14:32:22,192.168.146.5,192.168.146.25,17,79
04/10/2024,14:32:22,142.250.182.106,192.168.146.5,17,70
04/10/2024,14:32:22,192.168.146.5,142.250.195.42,17,74
04/10/2024,14:32:22,N/A,N/A,N/A,74
04/10/2024,14:32:22,N/A,N/A,N/A,1374
04/10/2024,14:32:22,N/A,N/A,N/A,1374
04/10/2024,14:32:22,N/A,N/A,N/A,1374
04/10/2024,14:32:22,N/A,N/A,N/A,1055
04/10/2024,14:32:22,192.168.146.5,142.250.182.106,17,74
04/10/2024,14:32:22,142.250.195.42,192.168.146.5,17,173
04/10/2024,14:32:22,142.250.195.42,192.168.146.5,17,274
04/10/2024,14:32:22,192.168.146.5,142.250.195.42,17,77
04/10/2024,14:32:22,N/A,N/A,N/A,74
04/10/2024,14:32:22,N/A,N/A,N/A,74
04/10/2024,14:32:22,N/A,N/A,N/A,74
04/10/2024,14:32:22,N/A,N/A,N/A,74
04/10/2024,14:32:22,N/A,N/A,N/A,163
04/10/2024,14:32:22,N/A,N/A,N/A,399
04/10/2024,14:32:23,N/A,N/A,N/A,74
04/10/2024,14:32:23,142.250.182.106,192.168.146.5,17,1119
04/10/2024,14:32:23,142.250.182.106,192.168.146.5,17,64
04/10/2024,14:32:23,192.168.146.5,142.250.182.106,17,77
04/10/2024,14:32:23,142.250.182.106,192.168.146.5,17,68
04/10/2024,14:32:23,192.168.146.25,192.168.146.5,17,116
04/10/2024,14:32:23,192.168.146.25,192.168.146.5,17,128
04/10/2024,14:32:23,192.168.146.25,192.168.146.5,17,150
04/10/2024,14:32:23,192.168.146.5,142.250.205.238,17,1292
04/10/2024,14:32:23,192.168.146.5,142.250.205.238,17,1292
04/10/2024,14:32:23,N/A,N/A,N/A,1374
04/10/2024,14:32:23,N/A,N/A,N/A,1374
04/10/2024,14:32:23,N/A,N/A,N/A,1374
04/10/2024,14:32:23,N/A,N/A,N/A,1075
04/10/2024,14:32:23,N/A,N/A,N/A,74
04/10/2024,14:32:23,N/A,N/A,N/A,74
04/10/2024,14:32:23,N/A,N/A,N/A,74
04/10/2024,14:32:23,N/A,N/A,N/A,74
04/10/2024,14:32:23,N/A,N/A,N/A,163
04/10/2024,14:32:23,N/A,N/A,N/A,3734
04/10/2024,14:32:23,192.168.146.5,142.250.182.106,17,1292
04/10/2024,14:32:23,192.168.146.5,142.250.182.106,17,1292
04/10/2024,14:32:23,192.168.146.5,142.250.182.106,17,118
04/10/2024,14:32:23,192.168.146.5,142.250.182.106,17,558
04/10/2024,14:32:23,N/A,N/A,N/A,74
04/10/2024,14:32:23,N/A,N/A,N/A,1374
04/10/2024,14:32:23,N/A,N/A,N/A,1374
04/10/2024,14:32:23,N/A,N/A,N/A,1374
04/10/2024,14:32:23,N/A,N/A,N/A,315
04/10/2024,14:32:23,N/A,N/A,N/A,486
04/10/2024,14:32:23,N/A,N/A,N/A,86
04/10/2024,14:32:23,N/A,N/A,N/A,1374
04/10/2024,14:32:23,N/A,N/A,N/A,1374
04/10/2024,14:32:23,N/A,N/A,N/A,1374
04/10/2024,14:32:23,N/A,N/A,N/A,1081
04/10/2024,14:32:23,142.250.205.238,192.168.146.5,17,82
04/10/2024,14:32:23,142.250.205.238,192.168.146.5,17,1292
04/10/2024,14:32:23,142.250.205.238,192.168.146.5,17,1292
04/10/2024,14:32:23,142.250.205.238,192.168.146.5,17,1292
04/10/2024,14:32:23,192.168.146.5,142.250.205.238,17,1292
04/10/2024,14:32:23,142.250.182.106,192.168.146.5,17,82
04/10/2024,14:32:23,142.250.205.238,192.168.146.5,17,1292
04/10/2024,14:32:23,142.250.205.238,192.168.146.5,17,1292
04/10/2024,14:32:23,142.250.205.238,192.168.146.5,17,1292
04/10/2024,14:32:23,192.168.146.5,142.250.205.238,17,81
04/10/2024,14:32:23,192.168.146.5,142.250.205.238,17,82
04/10/2024,14:32:23,142.250.182.106,192.168.146.5,17,1292
04/10/2024,14:32:23,142.250.182.106,192.168.146.5,17,1292
04/10/2024,14:32:23,142.250.182.106,192.168.146.5,17,351
04/10/2024,14:32:23,142.250.182.106,192.168.146.5,17,983
04/10/2024,14:32:23,N/A,N/A,N/A,74
04/10/2024,14:32:23,192.168.146.5,13.89.179.11,6,173
04/10/2024,14:32:23,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:23,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:23,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:23,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:23,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:23,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:23,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:23,192.168.146.5,13.89.179.11,6,1404
04/10/2024,14:32:23,N/A,N/A,N/A,74
04/10/2024,14:32:23,192.168.146.5,142.250.182.106,17,74
04/10/2024,14:32:23,192.168.146.5,192.168.146.25,17,82
04/10/2024,14:32:23,192.168.146.5,192.168.146.25,17,82
04/10/2024,14:32:23,192.168.146.5,192.168.146.25,17,82
04/10/2024,14:32:23,N/A,N/A,N/A,74
04/10/2024,14:32:23,N/A,N/A,N/A,74
04/10/2024,14:32:23,N/A,N/A,N/A,74
04/10/2024,14:32:23,N/A,N/A,N/A,74
04/10/2024,14:32:23,N/A,N/A,N/A,86
04/10/2024,14:32:23,N/A,N/A,N/A,74
04/10/2024,14:32:23,192.168.146.5,142.250.205.238,17,79
04/10/2024,14:32:23,N/A,N/A,N/A,74
04/10/2024,14:32:23,142.250.205.238,192.168.146.5,17,868
04/10/2024,14:32:23,N/A,N/A,N/A,74
04/10/2024,14:32:23,N/A,N/A,N/A,186
04/10/2024,14:32:23,N/A,N/A,N/A,641
04/10/2024,14:32:23,N/A,N/A,N/A,74
04/10/2024,14:32:23,N/A,N/A,N/A,113
04/10/2024,14:32:23,192.168.146.5,142.250.205.238,17,82
04/10/2024,14:32:23,N/A,N/A,N/A,1374
04/10/2024,14:32:23,N/A,N/A,N/A,1374
04/10/2024,14:32:23,N/A,N/A,N/A,1374
04/10/2024,14:32:23,N/A,N/A,N/A,1097
04/10/2024,14:32:23,192.168.146.5,142.250.195.131,17,159
04/10/2024,14:32:23,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:23,192.168.146.5,142.250.182.106,17,816
04/10/2024,14:32:23,N/A,N/A,N/A,1064
04/10/2024,14:32:23,N/A,N/A,N/A,680
04/10/2024,14:32:23,N/A,N/A,N/A,257
04/10/2024,14:32:24,142.250.182.106,192.168.146.5,17,1292
04/10/2024,14:32:24,192.168.146.5,142.250.182.106,17,75
04/10/2024,14:32:24,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:24,142.250.205.238,192.168.146.5,17,868
04/10/2024,14:32:24,192.168.146.5,142.250.205.238,17,207
04/10/2024,14:32:24,N/A,N/A,N/A,1374
04/10/2024,14:32:24,N/A,N/A,N/A,1374
04/10/2024,14:32:24,N/A,N/A,N/A,1374
04/10/2024,14:32:24,N/A,N/A,N/A,316
04/10/2024,14:32:24,N/A,N/A,N/A,1374
04/10/2024,14:32:24,N/A,N/A,N/A,1374
04/10/2024,14:32:24,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:24,192.168.146.5,142.250.195.131,17,159
04/10/2024,14:32:24,N/A,N/A,N/A,1374
04/10/2024,14:32:24,192.168.146.25,192.168.146.5,17,167
04/10/2024,14:32:24,192.168.146.25,192.168.146.5,17,127
04/10/2024,14:32:24,192.168.146.25,192.168.146.5,17,167
04/10/2024,14:32:24,192.168.146.5,117.18.232.200,6,66
04/10/2024,14:32:24,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:24,N/A,N/A,N/A,74
04/10/2024,14:32:24,N/A,N/A,N/A,74
04/10/2024,14:32:24,N/A,N/A,N/A,1294
04/10/2024,14:32:24,N/A,N/A,N/A,322
04/10/2024,14:32:24,N/A,N/A,N/A,74
04/10/2024,14:32:24,13.89.179.11,192.168.146.5,6,54
04/10/2024,14:32:24,N/A,N/A,N/A,148
04/10/2024,14:32:24,142.250.205.238,192.168.146.5,17,875
